category,model,brand,series,data_level,title,url,tag,content,date,_index,relevant,label
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,Re: [情報] 拼多多 AMD 9700X 台幣7600元 - 到貨啦,https://www.ptt.cc/bbs/PC_Shopping/M.1739036000.A.285.html,推,結果我被勸退退貨退款，血虧,02/10/2025,24598,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 拼多多 AMD 9700X 台幣7600元,https://www.ptt.cc/bbs/PC_Shopping/M.1737402407.A.035.html,推,台灣AMD好黑 成本抓7K賣12K溢價70%,01/21/2025,24614,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 拼多多 AMD 9700X 台幣7600元,https://www.ptt.cc/bbs/PC_Shopping/M.1737402407.A.035.html,→,變貴啊 瘋狂割韭菜,01/21/2025,24617,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 拼多多 AMD 9700X 台幣7600元,https://www.ptt.cc/bbs/PC_Shopping/M.1737402407.A.035.html,推,97x這價格 好香  但拼多多沒買過,01/21/2025,24627,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 拼多多 AMD 9700X 台幣7600元,https://www.ptt.cc/bbs/PC_Shopping/M.1737402407.A.035.html,推,拼多多哦  要拼人品夠多才敢買 我pass,01/21/2025,24631,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 拼多多 AMD 9700X 台幣7600元,https://www.ptt.cc/bbs/PC_Shopping/M.1737402407.A.035.html,→,高價物，拼多多不推薦,01/21/2025,24664,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 拼多多 AMD 9700X 台幣7600元,https://www.ptt.cc/bbs/PC_Shopping/M.1737402407.A.035.html,推,真的不要買，買鬼島盤子價比較安心,01/21/2025,24668,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,Re: [情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736781883.A.6DB.html,推,便宜文書幾用，不夠便宜就是浪費沙子,01/13/2025,24675,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,Re: [情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736781883.A.6DB.html,推,全E核就N150啊，可是很廢,01/14/2025,24681,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,Re: [情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736781883.A.6DB.html,→,賣2490 不能再多了,01/14/2025,24685,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,Re: [情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736781883.A.6DB.html,推,i的全E核做成單板PC反而能鶴立雞群,01/14/2025,24686,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,比14代還熱是要怎樣...,01/13/2025,24694,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,這代砍HT也沒辦法吹多工了,01/13/2025,24695,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,四個字才對，還沒吹NPU啦,01/13/2025,24698,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,GG製程本來就有積熱問題，TDP沒影響就,01/13/2025,24701,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,保留HT可能還不會這麼慘,01/13/2025,24706,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,只能靠i粉努力支持了,01/13/2025,24708,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,早就知道那個破產版星空大師aka低配版oo,01/13/2025,24712,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,怎麼溫度比14代高？,01/13/2025,24718,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,11代都沒這麼難看,01/13/2025,24720,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,不用送ICU了，白布蓋一蓋放一邊去吧,01/13/2025,24721,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,這評測9700x還略強於9900x，不太可信吧,01/13/2025,24722,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,9700X比9900X遊戲還強的評測不少喔,01/13/2025,24724,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,9700X比9900X強一點很難理解嗎,01/13/2025,24725,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,是 所以板上才沒人在推9900X3D,01/13/2025,24730,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,時脈大提升 或許有改善,01/13/2025,24734,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,上一代7900X3D就沒人推了,01/13/2025,24736,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,那是因為zen4 x3d雙ccd一開始驅動表現太,01/13/2025,24737,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,這代兩頭抓 是能預期比7900x/7950x3d來,01/13/2025,24738,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,98真的好用 可以選擇純降壓換溫度,01/13/2025,24742,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,也可以小超一下 反正很容易壓得住,01/13/2025,24743,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,這功耗跟溫度怎麼那麼慘 把3nm做成跟7n,01/13/2025,24747,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,AMD：我連x3d都不用派出來了,01/13/2025,24749,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,不如回去把12代改個名字拿來賣…,01/13/2025,24750,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,積熱是GG的特性 那哀的特性是什麼,01/13/2025,24755,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,噓,特性是牙膏倒吸阿,01/13/2025,24756,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,版之流 比水桶裡那隻還不如,01/13/2025,24765,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,AMD:我沒說錯吧,01/13/2025,24766,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,只有筆電版能戰省電 但太貴,01/13/2025,24769,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,台積電爛死了 英特爾應該用18A才對,01/13/2025,24770,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,9700x默秒全,01/13/2025,24771,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,75意外的猛欸，再看價錢  ICU沒救了,01/14/2025,24773,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,會吃積熱？難道不是CPU設計有問題導致,01/14/2025,24775,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,9000系設計沒問題就不積熱了,01/14/2025,24776,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,"漲價只能說哪來的自信, 如果U9賣U7價,",01/14/2025,24778,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,a就說對手產品太爛,01/14/2025,24785,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,3D進步這麼小 躺著不動你還會退步,01/14/2025,24788,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,溫度部分還好，都50以下無感，重點還是,01/14/2025,24789,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,GG積熱 那三星不就,01/14/2025,24798,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,把這款當真正的13代就能釋懷了，至少不用,01/14/2025,24802,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,→,擔心會縮缸(?),01/14/2025,24803,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,真的要進ICU了,01/14/2025,24807,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,AMD可以開始擠牙膏了 或成新一代牙膏,01/14/2025,24811,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,2家都台gg是在積熱啥阿,01/14/2025,24812,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,有沒有K好像根本沒差,01/14/2025,24814,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,GG積熱那三星就是反應爐了,01/14/2025,24817,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] ICU全系遊戲沒一個打贏9700x/14700k,https://www.ptt.cc/bbs/PC_Shopping/M.1736777754.A.D30.html,推,完蛋了，換AMD上演當年I7四核擺爛6年了X,01/15/2025,24820,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,推,7700無感9700可能比較有昇級的feel,01/09/2025,24833,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,→,一步到位省得夜長夢多,01/09/2025,24837,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,→,直接攻頂 最省事 癢也臭不起來,01/09/2025,24838,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,→,溫度到達上限嗡嗡叫 不換散熱換CPU?,01/09/2025,24840,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,→,要就攻頂 或好一點的不會痛,01/09/2025,24844,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,→,同樣開expo 待機功耗低10w,01/09/2025,24852,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,→,如果你溫度高 平常別開pbo就行 那顆本來,01/09/2025,24857,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,推,便宜治百病，當然換阿,01/09/2025,24877,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,→,"9700X吧,至少單核提升及溫度下降這是有感的",01/09/2025,24881,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,→,9系列跟7系列 堆疊封裝改了 溫度差較多,01/09/2025,24884,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,→,效能就是PBO2 降溫就是定頻定壓,01/09/2025,24886,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,→,7700不然就9700，別選一樣六核的9600,01/09/2025,24888,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,→,97玩POE2大概30多% 但你要開虛擬機,01/09/2025,24894,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,推,只要確定有多工的需求，買了不會浪費，,01/09/2025,24915,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,→,兩者我會選9700x。如果只是換換病發作,01/09/2025,24916,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,推,在多工環境下 核心數就是有差 怎會沒差,01/09/2025,24926,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[請益] 癢到受不了 7500f想換 該選7700還9700X?,https://www.ptt.cc/bbs/PC_Shopping/M.1736405888.A.4DA.html,推,9700x遊戲強很多,01/10/2025,24951,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,→,5幀內，根本無感，還省8千,09/21/2024,24967,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,→,些需要大量運算或低延遲時才有明顯的差,09/21/2024,24977,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,→,雖然是目前最強遊戲U,09/21/2024,24981,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,推,會電死的別買不要搞自己,09/21/2024,24984,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,→,全新的就買78x3d吧,09/21/2024,24999,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,推,買78吧，說實在4K 環境CPU能影響的有,09/21/2024,25002,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,→,無須考慮會縮缸的，除非用1年就換,09/21/2024,25003,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,推,標題兩顆跑3A4K 差距應該不明顯,09/21/2024,25011,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,→,競級fps，但gpu性能撐不到那麼fps,09/21/2024,25017,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,推,9700X服役中 寫code編譯速度起飛,09/21/2024,25031,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,→,牙膏都被擠爆了 I還是別吧,09/21/2024,25034,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,→,同等級的選AMD更好更安全,09/21/2024,25037,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,→,"可以買, 畢竟便宜治百病，也沒什麼災情",09/21/2024,25040,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,推,明知有問題的產品還要去買，那別人也,09/21/2024,25045,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,推,149K很猛啊 只是隨時會燒XD,09/21/2024,25049,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,推,86g改阻熱膏了，長久使用覺得有疑慮,09/22/2024,25067,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[閒聊] 9700X 還是 7800X3D?,https://www.ptt.cc/bbs/PC_Shopping/M.1726879118.A.D59.html,→,買來不打算裝顯卡，未來也不會裝的買ok,09/22/2024,25069,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[菜單] 40K? AMD 9700x 沿用升級,https://www.ptt.cc/bbs/PC_Shopping/M.1725013254.A.E44.html,→,可4條 頻率變3600,08/30/2024,25081,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[菜單] 40K? AMD 9700x 沿用升級,https://www.ptt.cc/bbs/PC_Shopping/M.1725013254.A.E44.html,→,不能超頻，浪費錢,08/30/2024,25083,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[菜單] 40K? AMD 9700x 沿用升級,https://www.ptt.cc/bbs/PC_Shopping/M.1725013254.A.E44.html,→,超貴 要嘛不穩定 要嘛頻率慘,08/30/2024,25087,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[菜單] 40K? AMD 9700x 沿用升級,https://www.ptt.cc/bbs/PC_Shopping/M.1725013254.A.E44.html,推,除非你很愛G.SKILL 不然不用拿這個吧,08/30/2024,25091,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[菜單] 40K? AMD 9700x 沿用升級,https://www.ptt.cc/bbs/PC_Shopping/M.1725013254.A.E44.html,→,好，配9000CPU頻率應該可以更高,08/30/2024,25095,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[菜單] 40K? AMD 9700x 沿用升級,https://www.ptt.cc/bbs/PC_Shopping/M.1725013254.A.E44.html,→,話 就算9700X可以電上去增加性能 但性,08/30/2024,25098,True,中立
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[菜單] 40K? AMD 9700x 沿用升級,https://www.ptt.cc/bbs/PC_Shopping/M.1725013254.A.E44.html,→,價比還是輸7950X,08/30/2024,25099,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號,[菜單] 40K? AMD 9700x 沿用升級,https://www.ptt.cc/bbs/PC_Shopping/M.1725013254.A.E44.html,→,就算再高也沒啥實質效益了吧,08/30/2024,25111,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 京東、美亞AMD 9600X 9700X價格出爐,https://www.ptt.cc/bbs/PC_Shopping/M.1723123124.A.716.html,→,算上保固的成本划不來 台灣買一買就好了,08/08/2024,25121,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 京東、美亞AMD 9600X 9700X價格出爐,https://www.ptt.cc/bbs/PC_Shopping/M.1723123124.A.716.html,推,難說，某哀連兩代都縮缸，打破之前別亂超CP,08/08/2024,25122,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 京東、美亞AMD 9600X 9700X價格出爐,https://www.ptt.cc/bbs/PC_Shopping/M.1723123124.A.716.html,→,U就不會壞的印象,08/08/2024,25123,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 京東、美亞AMD 9600X 9700X價格出爐,https://www.ptt.cc/bbs/PC_Shopping/M.1723123124.A.716.html,推,哀皇的cpu 穩定 相容性高,08/08/2024,25124,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 京東、美亞AMD 9600X 9700X價格出爐,https://www.ptt.cc/bbs/PC_Shopping/M.1723123124.A.716.html,推,這價格還不夠有吸引人買水貨,08/08/2024,25140,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 京東、美亞AMD 9600X 9700X價格出爐,https://www.ptt.cc/bbs/PC_Shopping/M.1723123124.A.716.html,推,價格不對而已，雙11大券扣幾百就真香,08/09/2024,25145,True,正評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 京東、美亞AMD 9600X 9700X價格出爐,https://www.ptt.cc/bbs/PC_Shopping/M.1723123124.A.716.html,噓,東西比人家貴 個人用戶2024了報修還,08/09/2024,25156,True,負評
CPU,AMD R7 9700X,AMD,Ryzen 7,型號(情報),[情報] 京東、美亞AMD 9600X 9700X價格出爐,https://www.ptt.cc/bbs/PC_Shopping/M.1723123124.A.716.html,推,不要不信邪 其中一次首購我拿到會當機,08/09/2024,25166,True,負評
